"ORACLEDUMP	|SETID	TREE_NODE	UBC_TABLE_NUM	EFFDT	UBC_ROLL_UP	UBC_PRES	UBC_CAMPUS	UBC_DVC	UBC_VP	UBC_AVP	UBC_FAC	UBC_DEPT	UBC_SUBDEPT	UBC_SUBLOC	UBC_SUBUNIT	UBC_TREE_NODE_DESC	UBC_ROLL_UP_DESCR	UBC_PRES_DESCR	UBC_CAMPUS_DESCR	UBC_DVC_DESCR	UBC_VP_DESCR	UBC_AVP_DESCR	UBC_FAC_DESCR	UBC_DEPT_DESCR	UBC_SUBDEPT_DESCR	UBC_SUBLOC_DESCR	UBC_SUBUNIT_DESCR",,,,,,,,,,,,,,,,,,,,,,,,,,
UBC01,ARES,1,1/1/2014 0:00,EDUF,PROF,VCVR,PROF,VPAC,VPAC,EDUF,ARES,ARES,ARES,ARES,(i)Applied Research&Evaluation,Faculty of Education,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Education,(i)Applied Research&Evaluation,(i)Applied Research&Evaluation,(i)Applied Research&Evaluation,(i)Applied Research&Evaluation
UBC01,AREV,1,1/1/2014 0:00,EDUF,PROF,VCVR,PROF,VPAC,VPAC,EDUF,AREV,AREV,AREV,AREV,(i)Applied Research & Eval.,Faculty of Education,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Education,(i)Applied Research & Eval.,(i)Applied Research & Eval.,(i)Applied Research & Eval.,(i)Applied Research & Eval.
UBC01,ART1,1,1/1/2014 0:00,ARTF,PROF,VCVR,PROF,VPAC,VPAC,ARTF,ART1,ART1,ART1,ART1,Arts One Program,Faculty of Arts,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Arts,Arts One Program,Arts One Program,Arts One Program,Arts One Program
UBC01,ARTE,1,1/1/2014 0:00,EDUF,PROF,VCVR,PROF,VPAC,VPAC,EDUF,VPAE,VPAE,VPAE,VPAE,(i)Art Education,Faculty of Education,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Education,(i)Vis & Perf Arts in Eductn,(i)Vis & Perf Arts in Eductn,(i)Vis & Perf Arts in Eductn,(i)Vis & Perf Arts in Eductn
UBC01,ARTF,1,1/1/2014 0:00,ARTF,PROF,VCVR,PROF,VPAC,VPAC,ARTF,ARTF,ARTF,ARTF,ARTF,Faculty of Arts,Faculty of Arts,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Arts,Faculty of Arts,Faculty of Arts,Faculty of Arts,Faculty of Arts
UBC01,ASIA,1,1/1/2014 0:00,ARTF,PROF,VCVR,PROF,VPAC,VPAC,ARTF,ASIA,ASIA,ASIA,ASIA,Asian Studies,Faculty of Arts,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Arts,Asian Studies,Asian Studies,Asian Studies,Asian Studies
UBC01,ASRE,1,1/1/2014 0:00,ARTF,PROF,VCVR,PROF,VPAC,VPAC,ARTF,ASRE,ASRE,ASRE,ASRE,"Asian Research, Institute of",Faculty of Arts,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Arts,"Asian Research, Institute of","Asian Research, Institute of","Asian Research, Institute of","Asian Research, Institute of"
UBC01,ATEC,1,1/1/2014 0:00,VPAC,PROF,VCVR,PROF,VPAC,VPAC,VPAC,VPAO,CFIS,ATEC,ATEC,(i)Adv Tech Microelectronics,VP Academic & Provost,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,VP Academic & Provost,VP Academic & Provost Office,College for Intrdiscpl.Studies,(i)Adv Tech Microelectronics,(i)Adv Tech Microelectronics
UBC01,ATHL,1,1/1/2014 0:00,VPSS,PROF,VCVR,PROF,VPSS,VPSS,VPSS,ATHL,ATHL,ATHL,ATHL,Athletics and Recreation,VP Students,Office of the President,UBC - Vancouver,Office of the President,VP Students,VP Students,VP Students,Athletics and Recreation,Athletics and Recreation,Athletics and Recreation,Athletics and Recreation
UBC01,ATSF,1,1/1/2014 0:00,VPSS,PROF,VCVR,PROF,VPSS,VPSS,VPSS,ATHL,ATSF,ATSF,ATSF,(i)Athletic & Sport Facilities,VP Students,Office of the President,UBC - Vancouver,Office of the President,VP Students,VP Students,VP Students,Athletics and Recreation,(i)Athletic & Sport Facilities,(i)Athletic & Sport Facilities,(i)Athletic & Sport Facilities
UBC01,AUDI,1,1/1/2014 0:00,MEDF,PROF,VCVR,PROF,VPAC,VPAC,MEDF,AUDI,AUDI,AUDI,AUDI,Audiology & Speech Sciences,Faculty of Medicine,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,VP Academic & Provost,Faculty of Medicine,Audiology & Speech Sciences,Audiology & Speech Sciences,Audiology & Speech Sciences,Audiology & Speech Sciences
UBC01,AUSN,1,1/1/2014 0:00,VPSS,PROF,VCVR,PROF,VPSS,VPSS,VPSS,SHHS,FOSE,AUSN,AUSN,(i)Food Services-Yum Yum's,VP Students,Office of the President,UBC - Vancouver,Office of the President,VP Students,VP Students,VP Students,StudentHousing&HospitalityServ,Food Services,(i)Food Services-Yum Yum's,(i)Food Services-Yum Yum's
UBC01,AVAC,1,1/1/2014 0:00,VPAC,PROF,VCVR,PROF,VPAC,AVAC,AVAC,AVAC,AVAC,AVAC,AVAC,Assoc. VP Academic Affairs,VP Academic & Provost,Office of the President,UBC - Vancouver,Office of the President,VP Academic & Provost,Assoc. VP Academic Affairs,Assoc. VP Academic Affairs,Assoc. VP Academic Affairs,Assoc. VP Academic Affairs,Assoc. VP Academic Affairs,Assoc. VP Academic Affairs
UBC01,AVAF,1,1/1/2014 0:00,VPDC,PROF,VCVR,PROF,VPDC,AVAF,AVAF,AVAF,AVAF,AVAF,AVAF,Associate VP Development,VP Developmt & Alumni Engagemt,Office of the President,UBC - Vancouver,Office of the President,VP Developmt & Alumni Engagemt,Associate VP Development,Associate VP Development,Associate VP Development,Associate VP Development,Associate VP Development,Associate VP Development
UBC01,AVAL,1,1/1/2014 0:00,VPDC,PROF,VCVR,PROF,VPDC,AVAL,AVAL,AVAL,AVAL,AVAL,AVAL,Associate VP Alumni Affairs,VP Developmt & Alumni Engagemt,Office of the President,UBC - Vancouver,Office of the President,VP Developmt & Alumni Engagemt,Associate VP Alumni Affairs,Associate VP Alumni Affairs,Associate VP Alumni Affairs,Associate VP Alumni Affairs,Associate VP Alumni Affairs,Associate VP Alumni Affairs
