"ORACLEDUMP	|SETID	DEPTID	EFFDT	EFF_STATUS	DESCR	DESCRSHORT	COMPANY	SETID_LOCATION	LOCATION	TAX_LOCATION_CD	MANAGER_ID	MANAGER_POSN	BUDGET_YR_END_DT	BUDGET_LVL	GL_EXPENSE	EEO4_FUNCTION	CAN_IND_SECTOR	ACCIDENT_INS	SI_ACCIDENT_NUM	HAZARD	ESTABID	RISKCD	GVT_DESCR40	GVT_SUB_AGENCY	GVT_PAR_LINE2	GVT_PAR_LINE3	GVT_PAR_LINE4	GVT_PAR_LINE5	GVT_PAR_DESCR2	GVT_PAR_DESCR3	GVT_PAR_DESCR4	GVT_PAR_DESCR5	FTE_EDIT_INDC	DEPT_TENURE_FLG	TL_DISTRIB_INFO	USE_BUDGETS	USE_ENCUMBRANCES	USE_DISTRIBUTION	BUDGET_DEPTID	HP_STATS_DEPT_CD	HP_STATS_FACULTY	MANAGER_NAME	ACCOUNTING_OWNER	COUNTRY_GRP	CLASS_UNIT_NZL	ORG_UNIT_AUS	WORK_SECTOR_AUS	APS_AGENT_CD_AUS	IND_COMMITTEE_BEL	NACE_CD_BEL	UBC_PORTFOLIO_CD	HP_STATS_SUBJ_CD	UBC_HR_PORTFOLIO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBC01,ANAE,1/1/2009 0:00,A,"Anesthesia,Pharmclgy&Thraputcs",AnthPhrmTh,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ANAE, , , , , , , , ,0, , ,1,70500,1
UBC01,ANAT,01/01/1901 00:00:00,A,Anatomy,Anatomy,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ANAT, , , , , , , , ,0, , ,1,70604,1
UBC01,ANCA,01/01/1901 00:00:00,A,Animal Care Services,Animal Ctr,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ANCA, , , , , , , , ,0, , ,2, ,3
UBC01,ANLB,1/1/2002 0:00,A,Animal Laboratory,Animal Lab,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ANLB, , , , , , , , ,0, , ,1,70500,1
UBC01,ANSC,01/01/1901 00:00:00,A,Animal Science - Dept of,Animal Sc,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ANSC, , , , , , , , ,0, , ,  , , 
UBC01,ANSC,4/1/1994 0:00,A,Animal Science,Animal Sc,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ANSC, , , , , , , , ,0, , ,  , , 
UBC01,ANSC,1/1/2002 0:00,I,(i)Animal Science,Animal Sc,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ANSC, , , , , , , , ,0, , ,  , , 
UBC01,ANSO,01/01/1901 00:00:00,A,Anthropology & Sociology,Anth/Socio,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ANSO, , , , , , , , ,0, , ,4,40300, 
UBC01,ANSO,1/1/2009 0:00,I,(i)Anthropology & Sociology,Anth/Socio,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ANSO, , , , , , , , ,0, , ,4,40300, 
UBC01,ANTH,7/1/2005 0:00,A,Anthropology,Anthro,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ANTH, , , , , , , , ,0, , ,4,40300,2
UBC01,APBI,1/1/2009 0:00,A,Applied Biology,AppBio,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,APBI, , , , , , , , ,0, , ,7,50399,2
UBC01,APEC,01/01/1902 00:00:00,I,"(i)Applied Ethics, Centre for",Apl Ethics,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,APEC, , , , , , , , ,0, , ,  , , 
UBC01,APET,01/01/1902 00:00:00,A,"W.M.Young Ctr, Applied Ethics",App Ethics,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,APET, , , , , , , , ,0, , ,2,70800,3
UBC01,APRG,6/1/2012 0:00,A,Access Prg,Access Prg,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,APRG, , , , , , , , ,0, , ,4, ,2
UBC01,APSD,8/1/2010 0:00,A,"Applied Science, Deans Office",AS DeanOfc,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,APSD, , , , , , , , ,0, , ,6,69999,2
UBC01,APSF,01/01/1901 00:00:00,A,Faculty of Applied Science,Applied Sc,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,APSF, , , , , , , , ,0, , ,6,69999,2
UBC01,AQUA,9/1/2007 0:00,A,UBC Aquatic Centre,Aqua Ctr,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,AQUA, , , , , , , , ,0, , ,8, ,2
UBC01,ARCH,01/01/1901 00:00:00,A,"Architecture, School of",Architect,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ARCH, , , , , , , , ,0, , ,6,60300,2
UBC01,ARCH,3/29/2011 0:00,I,"(i)Architecture, School of",Architect,1, , ,BC, , ,0,N, , , , , , , , , , , , , , , , , , ,N,N,N,N,N,N,ARCH, , , , , , , , ,0, , ,6,60300,2
